Location,Strand,Length,PID,start,end
2201705..2201983,-,92,16079131,2201705,2201983
2201980..2202384,-,134,16079132,2201980,2202384
2202381..2202716,-,111,16079133,2202381,2202716
2202805..2202999,-,64,16079134,2202805,2202999
2203111..2203308,-,65,16079135,2203111,2203308
2203378..2203596,-,72,16079136,2203378,2203596
2203779..2204003,+,74,16079137,2203779,2204003
2204192..2205169,-,325,255767466,2204192,2205169
2205193..2206575,-,460,16079139,2205193,2206575
2206682..2207758,-,358,16079140,2206682,2207758
2207748..2207960,-,70,16079141,2207748,2207960
2208008..2208325,-,105,16079142,2208008,2208325
2208328..2208528,-,66,16079143,2208328,2208528
2208855..2208980,-,41,16079144,2208855,2208980
2208994..2210154,-,386,16079145,2208994,2210154
2210331..2210747,-,138,16079146,2210331,2210747
2210749..2211282,-,177,16079147,2210749,2211282
2211309..2211845,-,178,16079148,2211309,2211845
2211884..2212015,-,43,16079149,2211884,2212015
2212026..2212241,-,71,16079150,2212026,2212241
2212245..2212496,-,83,16079151,2212245,2212496
2212567..2212746,+,59,255767467,2212567,2212746
2212848..2213078,+,76,255767468,2212848,2213078
2213083..2213478,-,131,16079152,2213083,2213478
2213536..2214864,-,442,16079153,2213536,2214864
2214972..2215199,-,75,16079154,2214972,2215199
2215460..2216776,-,438,16079155,2215460,2216776
2217133..2217639,-,168,16079156,2217133,2217639
2217967..2219199,-,410,16079157,2217967,2219199
2219281..2219469,-,62,16079158,2219281,2219469
2219514..2219765,-,83,255767469,2219514,2219765
2219784..2219960,-,58,16079159,2219784,2219960
2220335..2220946,-,203,16079160,2220335,2220946
2221061..2221387,-,108,16079161,2221061,2221387
2222340..2222534,+,64,16079162,2222340,2222534
2222574..2225093,+,839,16079163,2222574,2225093
2225337..2225615,+,92,16079164,2225337,2225615
2227297..2227488,+,63,16079165,2227297,2227488
2227505..2228722,+,405,255767470,2227505,2228722
2228756..2229166,-,136,16079167,2228756,2229166
2229385..2229885,+,166,16079168,2229385,2229885
2229988..2230908,+,306,16079169,2229988,2230908
2230895..2232664,+,589,16079170,2230895,2232664
2232682..2234202,+,506,16079171,2232682,2234202
2234233..2235669,+,478,16079172,2234233,2235669
2235694..2236230,+,178,16079173,2235694,2236230
2236269..2237285,+,338,16079174,2236269,2237285
2237321..2237791,+,156,16079175,2237321,2237791
2237806..2238201,+,131,16079176,2237806,2238201
2238198..2238452,+,84,16079177,2238198,2238452
2238436..2239086,+,216,16079178,2238436,2239086
2239083..2239589,+,168,16079179,2239083,2239589
2239586..2240296,+,236,16079180,2239586,2240296
2240339..2241136,+,265,16079181,2240339,2241136
2241154..2241765,+,203,255767471,2241154,2241765
2241765..2241992,+,75,16079182,2241765,2241992
2242056..2242412,+,118,16079183,2242056,2242412
2242414..2243631,+,405,16079184,2242414,2243631
2243642..2243992,+,116,16079185,2243642,2243992
2243989..2244180,+,63,16079186,2243989,2244180
2244230..2244730,+,166,16079187,2244230,2244730
2244714..2245133,+,139,16079188,2244714,2245133
2245147..2246148,+,333,16079189,2245147,2246148
2246151..2246480,-,109,16079190,2246151,2246480
2246656..2247342,-,228,16079191,2246656,2247342
2247367..2247543,-,58,255767472,2247367,2247543
2247889..2248335,+,148,16079192,2247889,2248335
2248417..2249100,+,227,16079193,2248417,2249100
2249154..2256011,+,2285,255767473,2249154,2256011
2256062..2256820,+,252,16079195,2256062,2256820
2256832..2259459,+,875,16079196,2256832,2259459
2259475..2260296,+,273,16079197,2259475,2260296
2260333..2262267,+,644,16079198,2260333,2262267
2262437..2263261,+,274,16079199,2262437,2263261
2263489..2264592,+,367,16079200,2263489,2264592
2264680..2264892,+,70,16079201,2264680,2264892
2264903..2265169,+,88,16079202,2264903,2265169
2265225..2265671,-,148,16079203,2265225,2265671
2265668..2266936,-,422,16079204,2265668,2266936
2266936..2267349,-,137,16079205,2266936,2267349
2267346..2269463,-,705,16079206,2267346,2269463
2269521..2269691,-,56,16079207,2269521,2269691
2269988..2270305,-,105,16079208,2269988,2270305
2270407..2271657,-,416,255767474,2270407,2271657
2271650..2271982,-,110,16079210,2271650,2271982
2272156..2272491,+,111,16079211,2272156,2272491
2272534..2272890,-,118,16079212,2272534,2272890
2272896..2273363,-,155,16079213,2272896,2273363
2273989..2274522,-,177,16079214,2273989,2274522
2274558..2275136,-,192,16079215,2274558,2275136
2275200..2275697,-,165,16079216,2275200,2275697
2275706..2277421,-,571,255767475,2275706,2277421
2277521..2278078,-,185,16079218,2277521,2278078
2278602..2279675,-,357,16079219,2278602,2279675
2279977..2280867,+,296,16079220,2279977,2280867
2280881..2281363,+,160,16079221,2280881,2281363
2281667..2282485,+,272,16079222,2281667,2282485
2283136..2283651,-,171,16079223,2283136,2283651
2283858..2284568,-,236,16079224,2283858,2284568
2284771..2286408,+,545,16079225,2284771,2286408
2287097..2287528,-,143,16079227,2287097,2287528
2287529..2288062,-,177,16079228,2287529,2288062
2288194..2288619,+,141,16079229,2288194,2288619
2288669..2290006,-,445,16079230,2288669,2290006
2290078..2290272,-,64,16079231,2290078,2290272
2290285..2290848,-,187,16079232,2290285,2290848
2290858..2291625,-,255,16079233,2290858,2291625
2291703..2292284,-,193,255767476,2291703,2292284
2292432..2292683,-,83,16079235,2292432,2292683
2292769..2294037,-,422,16079236,2292769,2294037
2294286..2295281,+,331,16079237,2294286,2295281
2295302..2295943,+,213,16079238,2295302,2295943
2295982..2296602,-,206,255767477,2295982,2296602
2296603..2297109,-,168,16079240,2296603,2297109
2297106..2297900,-,264,16079241,2297106,2297900
2297984..2298517,-,177,16079242,2297984,2298517
2298535..2299146,-,203,16079243,2298535,2299146
2299406..2300179,-,257,255767478,2299406,2300179
2300221..2300655,-,144,16079245,2300221,2300655
2300762..2302438,-,558,255767479,2300762,2302438
2302727..2303860,-,377,16079247,2302727,2303860
2303920..2304537,-,205,16079248,2303920,2304537
2304553..2305035,-,160,16079249,2304553,2305035
2305378..2306283,+,301,255767480,2305378,2306283
2306514..2307662,+,382,16079251,2306514,2307662
2307905..2308105,+,66,16079252,2307905,2308105
2308157..2308339,-,60,16079253,2308157,2308339
2308495..2308764,+,89,16079254,2308495,2308764
2308792..2308974,-,60,16079255,2308792,2308974
2308967..2309647,-,226,161511070,2308967,2309647
2309730..2310419,+,229,16079257,2309730,2310419
2310419..2310817,+,132,16079258,2310419,2310817
2310859..2310987,+,42,50812255,2310859,2310987
2310995..2311885,-,296,16079259,2310995,2311885
2311986..2312132,-,48,255767481,2311986,2312132
2312207..2312464,-,85,16079260,2312207,2312464
2312529..2316110,-,1193,16079261,2312529,2316110
2316446..2316952,-,168,16079262,2316446,2316952
2316956..2318053,-,365,16079263,2316956,2318053
2318127..2319443,-,438,16079264,2318127,2319443
2319440..2320024,-,194,16079265,2319440,2320024
2320355..2321860,-,501,16079266,2320355,2321860
2321972..2322964,-,330,16079267,2321972,2322964
2323009..2323599,-,196,16079268,2323009,2323599
2323601..2324575,-,324,16079269,2323601,2324575
2324613..2325632,-,339,16079270,2324613,2325632
2325854..2326681,+,275,16079271,2325854,2326681
2326683..2327447,+,254,16079272,2326683,2327447
2327488..2329413,-,641,16079273,2327488,2329413
2329515..2329706,-,63,16079274,2329515,2329706
2329870..2330022,+,50,255767482,2329870,2330022
2330075..2331232,-,385,16079275,2330075,2331232
2331779..2332075,-,98,16079276,2331779,2332075
2332153..2332782,-,209,255767483,2332153,2332782
2332784..2333011,-,75,16079278,2332784,2333011
2333324..2334565,-,413,16079279,2333324,2334565
2334581..2336830,-,749,16079280,2334581,2336830
2336933..2337439,-,168,16079281,2336933,2337439
2337577..2337996,+,139,16079282,2337577,2337996
2338017..2338394,-,125,16079283,2338017,2338394
2338582..2338770,+,62,16079284,2338582,2338770
2338809..2339180,-,123,16079285,2338809,2339180
2339226..2339471,-,81,16079286,2339226,2339471
2339670..2339774,+,34,50812256,2339670,2339774
2339799..2340761,-,320,16079287,2339799,2340761
2340802..2341422,+,206,16079288,2340802,2341422
2341444..2344188,+,914,16079289,2341444,2344188
2344264..2344758,-,164,16079290,2344264,2344758
2344755..2345414,-,219,16079291,2344755,2345414
2345433..2346131,-,232,16079292,2345433,2346131
2346224..2347516,-,430,16079293,2346224,2347516
2347660..2348841,-,393,16079294,2347660,2348841
2348864..2349349,-,161,16079295,2348864,2349349
2349358..2349528,-,56,16079296,2349358,2349528
2349671..2352466,-,931,16079297,2349671,2352466
2352592..2352975,-,127,16079298,2352592,2352975
2352977..2353837,-,286,16079299,2352977,2353837
2353839..2354672,-,277,16079300,2353839,2354672
2354918..2355895,-,325,16079301,2354918,2355895
2355880..2357073,-,397,16079302,2355880,2357073
2357078..2358211,-,377,16079303,2357078,2358211
2358208..2358918,-,236,255767484,2358208,2358918
2358911..2359324,-,137,16079305,2358911,2359324
2359340..2360143,-,267,16079306,2359340,2360143
2360155..2360490,-,111,16079307,2360155,2360490
2360630..2361502,+,290,255767485,2360630,2361502
2361544..2362338,-,264,16079309,2361544,2362338
2362407..2362964,-,185,16079310,2362407,2362964
2363111..2363878,-,255,16079311,2363111,2363878
2363913..2364587,-,224,16079312,2363913,2364587
2364589..2365092,-,167,16079313,2364589,2365092
2365235..2365681,-,148,16079314,2365235,2365681
2365736..2366275,-,179,16079315,2365736,2366275
2366347..2367618,-,423,16079316,2366347,2367618
2367954..2369240,-,428,16079317,2367954,2369240
2369251..2370366,-,371,16079318,2369251,2370366
2370415..2371497,-,360,255767486,2370415,2371497
2371508..2372311,-,267,16079320,2371508,2372311
2372304..2373506,-,400,50812257,2372304,2373506
2373487..2374134,-,215,255767487,2373487,2374134
2374139..2374888,-,249,255767488,2374139,2374888
2374881..2375897,-,338,50812260,2374881,2375897
2375869..2377416,-,515,16079325,2375869,2377416
2377632..2378015,-,127,16079326,2377632,2378015
2378012..2379100,-,362,16079327,2378012,2379100
2379100..2380272,-,390,255767489,2379100,2380272
2380347..2381117,-,256,50812262,2380347,2381117
2381354..2381803,-,149,16079330,2381354,2381803
2381919..2382965,-,348,16079331,2381919,2382965
2382907..2383608,-,233,16079332,2382907,2383608
2383615..2384370,-,251,16079333,2383615,2384370
2384534..2384761,-,75,16079334,2384534,2384761
2384783..2385355,-,190,16079335,2384783,2385355
2385543..2385821,-,92,16079336,2385543,2385821
2386195..2387673,-,492,16079337,2386195,2387673
2387854..2388588,-,244,16079338,2387854,2388588
2388610..2388813,-,67,16079339,2388610,2388813
2389151..2390188,-,345,16079340,2389151,2390188
2390206..2391516,-,436,16079341,2390206,2391516
2391670..2391864,-,64,255767490,2391670,2391864
2391861..2392754,-,297,16079342,2391861,2392754
2392751..2393350,-,199,16079343,2392751,2393350
2393422..2393559,+,45,255767491,2393422,2393559
2393602..2394651,-,349,255767492,2393602,2394651
2394664..2395812,-,382,16079345,2394664,2395812
2396045..2396719,-,224,16079346,2396045,2396719
2396798..2396974,-,58,16079347,2396798,2396974
2397019..2397672,-,217,16079348,2397019,2397672
2397765..2399117,-,450,16079349,2397765,2399117
2399152..2400069,-,305,16079350,2399152,2400069
2400208..2400864,-,218,16079351,2400208,2400864
2400984..2401958,-,324,255767493,2400984,2401958
2402067..2403350,-,427,255767494,2402067,2403350
2403506..2404090,-,194,16079354,2403506,2404090
2404249..2405028,-,259,16079355,2404249,2405028
2405114..2405557,-,147,16079356,2405114,2405557
2405620..2406342,-,240,16079357,2405620,2406342
2406293..2406862,-,189,16079358,2406293,2406862
2406922..2408412,-,496,16079359,2406922,2408412
2408405..2409463,-,352,16079360,2408405,2409463
2409729..2409977,+,82,16079361,2409729,2409977
2410017..2410589,-,190,16079362,2410017,2410589
2410695..2410859,-,54,16079363,2410695,2410859
2411086..2412663,+,525,255767495,2411086,2412663
2412706..2413473,-,255,16079365,2412706,2413473
2413585..2414691,-,368,255767496,2413585,2414691
2414627..2415211,-,194,255767497,2414627,2415211
2415415..2417184,-,589,16079368,2415415,2417184
2417181..2417903,-,240,255767498,2417181,2417903
2417984..2419159,-,391,255767499,2417984,2419159
2419179..2420807,-,542,16079371,2419179,2420807
2420804..2421343,-,179,255767500,2420804,2421343
2421438..2422172,-,244,255767501,2421438,2422172
2422264..2422800,-,178,255767502,2422264,2422800
2422805..2423395,-,196,16079375,2422805,2423395
2423383..2424531,-,382,16079376,2423383,2424531
2424654..2425193,-,179,16079377,2424654,2425193
2425248..2425841,-,197,16079378,2425248,2425841
2425831..2426586,-,251,16079379,2425831,2426586
2426867..2427391,+,174,16079380,2426867,2427391
2427405..2427779,-,124,16079381,2427405,2427779
2427892..2428356,-,154,16079382,2427892,2428356
2428389..2429585,-,398,16079383,2428389,2429585
2429600..2430247,-,215,16079384,2429600,2430247
2430258..2431343,-,361,16079385,2430258,2431343
2431737..2432081,-,114,16079387,2431737,2432081
2432316..2432870,-,184,16079388,2432316,2432870
2433137..2433373,+,78,16079389,2433137,2433373
2433316..2433522,-,68,255767503,2433316,2433522
2434143..2434346,-,67,16079391,2434143,2434346
2435012..2435224,+,70,16079392,2435012,2435224
2435360..2435791,-,143,16079393,2435360,2435791
2436045..2436917,+,290,16079394,2436045,2436917
2436947..2438266,-,439,16079395,2436947,2438266
2438372..2439853,-,493,255767504,2438372,2439853
2439804..2440415,-,203,255767505,2439804,2440415
2440423..2440773,-,116,255767506,2440423,2440773
2440775..2441791,-,338,16079398,2440775,2441791
2441804..2442256,-,150,16079399,2441804,2442256
2442269..2442694,-,141,16079400,2442269,2442694
2442684..2443304,-,206,255767507,2442684,2443304
2443429..2444196,-,255,16079402,2443429,2444196
2444208..2444648,-,146,16079403,2444208,2444648
2444645..2444998,-,117,16079404,2444645,2444998
2445094..2446263,-,389,16079405,2445094,2446263
2446418..2447233,-,271,16079406,2446418,2447233
2447246..2448430,-,394,255767508,2447246,2448430
2448591..2449481,-,296,255767509,2448591,2449481
2449489..2449716,-,75,255767510,2449489,2449716
2449841..2450290,-,149,255767511,2449841,2450290
2450403..2451047,-,214,16079410,2450403,2451047
2451148..2451363,-,71,16079411,2451148,2451363
2451463..2452782,-,439,16079412,2451463,2452782
2452800..2454206,-,468,16079413,2452800,2454206
2454347..2455774,-,475,255767512,2454347,2455774
2455819..2456808,-,329,16079415,2455819,2456808
2456990..2457340,+,116,16079416,2456990,2457340
2457349..2458512,-,387,255767513,2457349,2458512
2458509..2459066,-,185,16079418,2458509,2459066
2459326..2460246,+,306,16079419,2459326,2460246
2460278..2460502,-,74,16079420,2460278,2460502
2460664..2461581,+,305,16079421,2460664,2461581
2461621..2461860,-,79,16079422,2461621,2461860
2461873..2462196,-,107,16079423,2461873,2462196
2462193..2463224,-,343,16079424,2462193,2463224
2463217..2463561,-,114,16079425,2463217,2463561
2463571..2464041,-,156,16079426,2463571,2464041
2464227..2464565,-,112,16079427,2464227,2464565
2464562..2465800,-,412,16079428,2464562,2465800
2465966..2466172,+,68,16079429,2465966,2466172
2466721..2467953,+,410,255767514,2466721,2467953
2467971..2468162,+,63,16079431,2467971,2468162
2468159..2468545,-,128,16079432,2468159,2468545
2468549..2469508,-,319,50812263,2468549,2469508
2469580..2470926,-,448,255767515,2469580,2470926
2471002..2471781,-,259,16079435,2471002,2471781
2471787..2472746,-,319,16079436,2471787,2472746
2473151..2473987,+,278,16079437,2473151,2473987
2474028..2475671,-,547,255767516,2474028,2475671
2475843..2476859,+,338,16079439,2475843,2476859
2476969..2477730,+,253,16079440,2476969,2477730
2478006..2478929,-,307,16079441,2478006,2478929
2479156..2480625,+,489,255767517,2479156,2480625
2480750..2482159,-,469,50812264,2480750,2482159
2482269..2483513,-,414,255767518,2482269,2483513
2483586..2483873,+,95,50812265,2483586,2483873
2483904..2484731,+,275,16079445,2483904,2484731
2484911..2485639,+,242,255767519,2484911,2485639
2485680..2486795,-,371,255767520,2485680,2486795
2486813..2488336,-,507,255767521,2486813,2488336
2488329..2488751,-,140,255767522,2488329,2488751
2488953..2489483,-,176,16079450,2488953,2489483
2489535..2490503,-,322,255767523,2489535,2490503
2490574..2491296,-,240,16079452,2490574,2491296
2491289..2491948,-,219,16079453,2491289,2491948
2492029..2492796,-,255,16079454,2492029,2492796
2493064..2493501,-,145,16079455,2493064,2493501
2493662..2494555,+,297,255767524,2493662,2494555
2494656..2495825,+,389,255767525,2494656,2495825
2495898..2496734,+,278,50812267,2495898,2496734
2496796..2498070,-,424,16079459,2496796,2498070
2498093..2499076,-,327,16079460,2498093,2499076
2499090..2500082,-,330,16079461,2499090,2500082
2500104..2501528,-,474,255767526,2500104,2501528
2501549..2502640,-,363,255767527,2501549,2502640
2502659..2503753,-,364,16079464,2502659,2503753
2503765..2504664,-,299,255767528,2503765,2504664
2504789..2506867,-,692,16079466,2504789,2506867
2507020..2507256,+,78,16079467,2507020,2507256
2507298..2508203,-,301,16079468,2507298,2508203
2508221..2509639,-,472,255767529,2508221,2509639
2509654..2510772,-,372,16079470,2509654,2510772
2510806..2511945,-,379,255767530,2510806,2511945
2511973..2512836,-,287,255767531,2511973,2512836
2512861..2514042,-,393,16079473,2512861,2514042
2514169..2514900,-,243,255767532,2514169,2514900
2514979..2515599,-,206,255767533,2514979,2515599
2515614..2515907,-,97,255767534,2515614,2515907
2516440..2517558,+,372,16079477,2516440,2517558
2518023..2518826,-,267,16079478,2518023,2518826
2519102..2520382,-,426,255767535,2519102,2520382
2520557..2522287,-,576,255767536,2520557,2522287
2522324..2522773,-,149,16079481,2522324,2522773
2522871..2523716,-,281,255767537,2522871,2523716
2523713..2525614,-,633,16079483,2523713,2525614
2525789..2526679,-,296,255767538,2525789,2526679
2526669..2526923,-,84,255767539,2526669,2526923
2526920..2528266,-,448,255767540,2526920,2528266
2528404..2529255,-,283,16079487,2528404,2529255
2529267..2529662,-,131,255767541,2529267,2529662
2529926..2530333,-,135,255767542,2529926,2530333
2530354..2531706,-,450,255767543,2530354,2531706
2531718..2532197,-,159,16079491,2531718,2532197
2532353..2533009,-,218,255767544,2532353,2533009
2533010..2533699,-,229,255767545,2533010,2533699
2533692..2534312,-,206,16079494,2533692,2534312
2534326..2535525,-,399,255767546,2534326,2535525
2535544..2535945,-,133,16079496,2535544,2535945
2535952..2536158,-,68,16079497,2535952,2536158
2536181..2536696,-,171,16079498,2536181,2536696
2536690..2537613,-,307,16079499,2536690,2537613
2537689..2537970,-,93,16079500,2537689,2537970
2538115..2538672,-,185,255767547,2538115,2538672
2538697..2539758,-,353,16079502,2538697,2539758
2539755..2540201,-,148,16079503,2539755,2540201
2540288..2540824,-,178,16079504,2540288,2540824
2541051..2542007,+,318,255767548,2541051,2542007
2542047..2542442,+,131,16079506,2542047,2542442
2542439..2543314,-,291,16079507,2542439,2543314
2543440..2543868,-,142,255767549,2543440,2543868
2543968..2544804,-,278,16079509,2543968,2544804
2544995..2545375,+,126,255767550,2544995,2545375
2545410..2546876,-,488,16079511,2545410,2546876
2546869..2548215,-,448,255767551,2546869,2548215
2548245..2549333,-,362,255767552,2548245,2549333
2549775..2551448,+,557,16079514,2549775,2551448
2551469..2552263,+,264,16079515,2551469,2552263
2552446..2552619,+,57,16079516,2552446,2552619
2552653..2552988,+,111,16079517,2552653,2552988
2553081..2553866,-,261,16079518,2553081,2553866
2553930..2554502,-,190,16079519,2553930,2554502
2554486..2555247,-,253,16079520,2554486,2555247
2555519..2555845,+,108,16079521,2555519,2555845
2555887..2556066,-,59,255767553,2555887,2556066
2556137..2556511,-,124,16079523,2556137,2556511
2556512..2556895,-,127,16079524,2556512,2556895
2556921..2557268,-,115,16079525,2556921,2557268
2557252..2557683,-,143,16079526,2557252,2557683
2557673..2557969,-,98,16079527,2557673,2557969
2557983..2558954,-,323,16079528,2557983,2558954
2559007..2560077,-,356,16079529,2559007,2560077
2560489..2561442,-,317,16079530,2560489,2561442
2561585..2562913,+,442,16079531,2561585,2562913
2562966..2563802,-,278,255767554,2562966,2563802
2564026..2564406,-,126,255767555,2564026,2564406
2564638..2564883,+,81,16079534,2564638,2564883
2564923..2565558,-,211,16079535,2564923,2565558
2565715..2565888,+,57,16079536,2565715,2565888
2565920..2566234,-,104,255767556,2565920,2566234
2566237..2567298,-,353,255767557,2566237,2567298
2567360..2568490,-,376,16079539,2567360,2568490
2568573..2570489,-,638,255767558,2568573,2570489
2570606..2571571,-,321,255767559,2570606,2571571
2571582..2571797,-,71,16079542,2571582,2571797
2571907..2573430,-,507,255767560,2571907,2573430
2573520..2573693,-,57,16079544,2573520,2573693
2573760..2574323,-,187,16079545,2573760,2574323
2574408..2574557,-,49,255767561,2574408,2574557
2574641..2575720,-,359,255767562,2574641,2575720
2575717..2576187,-,156,16079547,2575717,2576187
2576367..2576720,+,117,16079548,2576367,2576720
2576717..2577181,+,154,255767563,2576717,2577181
2577210..2577992,-,260,16079550,2577210,2577992
2578003..2578812,-,269,16079551,2578003,2578812
2578833..2579717,-,294,255767564,2578833,2579717
2579717..2580646,-,309,255767565,2579717,2580646
2580715..2581617,-,300,16079554,2580715,2581617
2581771..2583921,-,716,16079555,2581771,2583921
2584035..2585327,-,430,255767566,2584035,2585327
2585434..2586042,-,202,255767567,2585434,2586042
2586221..2586703,-,160,16079558,2586221,2586703
2586813..2587580,+,255,255767568,2586813,2587580
2587996..2588424,-,142,255767569,2587996,2588424
2588701..2589000,+,99,16079561,2588701,2589000
2589123..2590256,+,377,16079562,2589123,2590256
2590282..2590671,-,129,16079563,2590282,2590671
2590804..2591385,+,193,16079564,2590804,2591385
2591428..2591865,-,145,255767570,2591428,2591865
2592003..2592884,-,293,255767571,2592003,2592884
2593000..2593254,+,84,16079567,2593000,2593254
2593281..2594174,-,297,16079568,2593281,2594174
2594184..2595500,-,438,16079569,2594184,2595500
2595669..2596412,+,247,16079570,2595669,2596412
2596535..2597479,+,314,255767572,2596535,2597479
2597502..2598623,-,373,16079572,2597502,2598623
2598616..2599266,-,216,16079573,2598616,2599266
2599523..2599885,-,120,16079574,2599523,2599885
2600214..2601329,-,371,255767573,2600214,2601329
2601528..2603339,-,603,255767574,2601528,2603339
2602979..2603275,+,98,50812269,2602979,2603275
2603373..2603867,-,164,255767575,2603373,2603867
2604121..2604933,-,270,16079578,2604121,2604933
2604959..2605597,-,212,16079579,2604959,2605597
2605730..2607769,-,679,255767576,2605730,2607769
2607762..2608649,-,295,16079581,2607762,2608649
2608946..2609713,-,255,255767577,2608946,2609713
2609750..2609893,-,47,255767578,2609750,2609893
2610041..2610946,-,301,16079583,2610041,2610946
2610927..2611337,-,136,16079584,2610927,2611337
2611456..2611827,-,123,255767579,2611456,2611827
2611808..2612281,-,157,255767580,2611808,2612281
2612282..2614417,-,711,16079587,2612282,2614417
2614496..2615455,-,319,255767581,2614496,2615455
2615452..2616648,-,398,255767582,2615452,2616648
2616667..2616948,-,93,16079590,2616667,2616948
2617005..2617424,-,139,255767583,2617005,2617424
2617449..2618444,-,331,16079592,2617449,2618444
2618466..2619779,-,437,16079593,2618466,2619779
2619910..2620356,-,148,16079594,2619910,2620356
2620371..2620544,-,57,16079595,2620371,2620544
2620717..2621640,+,307,255767584,2620717,2621640
2621677..2623032,-,451,16079597,2621677,2623032
2623032..2623802,-,256,16079598,2623032,2623802
2623825..2624760,-,311,255767585,2623825,2624760
2624785..2625912,-,375,255767586,2624785,2625912
2626112..2627947,-,611,16079601,2626112,2627947
2627971..2628534,-,187,16079602,2627971,2628534
2628606..2629637,-,343,16079603,2628606,2629637
2629718..2630857,-,379,255767587,2629718,2630857
2630910..2632748,-,612,16079605,2630910,2632748
2632882..2633220,-,112,16079606,2632882,2633220
2633237..2634442,-,401,16079607,2633237,2634442
2634505..2635611,-,368,16079608,2634505,2635611
2635815..2636081,+,88,255767588,2635815,2636081
2636096..2637139,-,347,16079610,2636096,2637139
2637369..2637503,+,44,255767589,2637369,2637503
2637543..2639873,-,776,16079611,2637543,2639873
2639877..2640446,-,189,16079612,2639877,2640446
2640513..2641130,-,205,16079613,2640513,2641130
2641214..2642035,+,273,16079614,2641214,2642035
2642101..2642844,-,247,16079615,2642101,2642844
2642841..2643197,-,118,16079616,2642841,2643197
2643215..2643775,-,186,16079617,2643215,2643775
2643765..2644334,-,189,16079618,2643765,2644334
2644346..2644636,-,96,16079619,2644346,2644636
2644630..2645472,-,280,255767590,2644630,2645472
2645490..2646590,-,366,16079621,2645490,2646590
2646594..2647112,-,172,16079622,2646594,2647112
2647456..2647614,+,52,50812270,2647456,2647614
2647920..2648651,-,243,16079623,2647920,2648651
2648903..2649655,-,250,16079624,2648903,2649655
2649842..2650468,+,208,16079625,2649842,2650468
2650487..2651380,-,297,16079626,2650487,2651380
2651632..2652354,+,240,255767591,2651632,2652354
2652387..2652797,-,136,16079628,2652387,2652797
2653371..2654873,-,500,255767592,2653371,2654873
2655322..2655741,-,139,16079631,2655322,2655741
2655753..2656793,-,346,255767593,2655753,2656793
2656816..2657256,-,146,255767594,2656816,2657256
2657317..2657634,-,105,16079634,2657317,2657634
2658006..2658770,-,254,255767595,2658006,2658770
2659213..2660340,+,375,255767596,2659213,2660340
2660330..2660464,+,44,16079637,2660330,2660464
2660574..2660732,+,52,16079638,2660574,2660732
2661102..2662697,+,531,16079639,2661102,2662697
2662712..2663290,+,192,16079640,2662712,2663290
2663551..2663913,-,120,16079641,2663551,2663913
2663929..2664408,-,159,16079642,2663929,2664408
2664573..2665391,-,272,16079643,2664573,2665391
2665436..2665858,-,140,16079644,2665436,2665858
2665903..2666796,-,297,16079645,2665903,2666796
2666884..2667048,-,54,16079646,2666884,2667048
2667045..2667380,-,111,16079647,2667045,2667380
2667390..2668490,-,366,255767597,2667390,2668490
2668493..2668765,-,90,16079649,2668493,2668765
2668762..2669340,-,192,255767598,2668762,2669340
2669324..2670370,-,348,16079651,2669324,2670370
2670363..2670788,-,141,16079652,2670363,2670788
2670801..2671064,-,87,16079653,2670801,2671064
2671061..2672041,-,326,16079654,2671061,2672041
2672054..2672713,-,219,16079655,2672054,2672713
2672706..2677463,-,1585,255767599,2672706,2677463
2678240..2678419,+,59,16079658,2678240,2678419
2679142..2679585,-,147,255767600,2679142,2679585
2679588..2680988,-,466,255767601,2679588,2680988
2680989..2681180,-,63,255767602,2680989,2681180
2681177..2681614,-,145,255767603,2681177,2681614
2681627..2682130,-,167,16079663,2681627,2682130
2682127..2682489,-,120,16079664,2682127,2682489
2682486..2682881,-,131,255767604,2682486,2682881
2682885..2683196,-,103,16079666,2682885,2683196
2683207..2684142,-,311,255767605,2683207,2684142
2684161..2685129,-,322,255767606,2684161,2685129
2685162..2685815,-,217,16079669,2685162,2685815
2685856..2686773,-,305,16079670,2685856,2686773
2686770..2688302,-,510,16079671,2686770,2688302
2688306..2689601,-,431,16079672,2688306,2689601
2689594..2690313,-,239,16079673,2689594,2690313
2690381..2690845,-,154,16079674,2690381,2690845
2690989..2691444,-,151,16079675,2690989,2691444
2691642..2692571,+,309,16079676,2691642,2692571
2692645..2692851,-,68,16079677,2692645,2692851
2692933..2693361,-,142,16079678,2692933,2693361
2693457..2693606,-,49,255767607,2693457,2693606
2693597..2694457,-,286,255767608,2693597,2694457
2694420..2695097,-,225,255767609,2694420,2695097
2695173..2696027,-,284,16079681,2695173,2696027
2696030..2696989,-,319,16079682,2696030,2696989
2697095..2697289,-,64,16079683,2697095,2697289
2697419..2697676,-,85,16079684,2697419,2697676
2697673..2698242,-,189,16079685,2697673,2698242
2698316..2698456,-,46,16079686,2698316,2698456
2698486..2698716,-,76,16079687,2698486,2698716
2698893..2699243,+,116,16079688,2698893,2699243
2699510..2699677,-,55,16079689,2699510,2699677
2700033..2700569,-,178,16079690,2700033,2700569
2700838..2701356,+,172,16079691,2700838,2701356
2701979..2702143,-,54,16079693,2701979,2702143
2702688..2703104,-,138,255767610,2702688,2703104
2703150..2704448,-,432,16079695,2703150,2704448
2704435..2705130,-,231,16079696,2704435,2705130
2705398..2706615,+,405,16079697,2705398,2706615
