Location,Strand,Length,PID,start,end
2293399..2293608,-,69,16130135,2293399,2293608
2293605..2294342,-,245,16130136,2293605,2294342
2294384..2295046,-,220,16130137,2294384,2295046
2295043..2295666,-,207,90111402,2295043,2295666
2295679..2296281,-,200,16130139,2295679,2296281
2296291..2296740,-,149,90111403,2296291,2296740
2296737..2297600,-,287,16130141,2296737,2297600
2297587..2298282,-,231,16130142,2297587,2298282
2298289..2300775,-,828,16130143,2298289,2300775
2300772..2301035,-,87,16130144,2300772,2301035
2301025..2301519,-,164,16130145,2301025,2301519
2301628..2301792,+,54,145698284,2301628,2301792
2301927..2302415,+,162,16130146,2301927,2302415
2303130..2304776,-,548,16130147,2303130,2304776
2304994..2306637,-,547,16130148,2304994,2306637
2306713..2307363,-,216,16130149,2306713,2307363
2307363..2308427,-,354,16130150,2307363,2308427
2308501..2309556,-,351,16130151,2308501,2309556
2309668..2310771,-,367,16130152,2309668,2310771
2311510..2314182,+,890,16130153,2311510,2314182
2314199..2314849,+,216,16130154,2314199,2314849
2315049..2317898,-,949,145698285,2315049,2317898
2318065..2319891,+,608,16130156,2318065,2319891
2319888..2321273,+,461,16130157,2319888,2321273
2321469..2322131,+,220,16130158,2321469,2322131
2322131..2322781,+,216,16130159,2322131,2322781
2322778..2324100,+,440,16130160,2322778,2324100
2324131..2325315,+,394,16130161,2324131,2325315
2325389..2326165,-,258,16130162,2325389,2326165
2326170..2327819,-,549,16130163,2326170,2327819
2332358..2332981,-,207,90111404,2332358,2332981
2332978..2334666,-,562,90111405,2332978,2334666
2334815..2337442,-,875,16130166,2334815,2337442
2337589..2338311,+,240,16130167,2337589,2338311
2338439..2342191,-,1250,16130168,2338439,2342191
2342887..2345172,+,761,16130169,2342887,2345172
2345406..2346536,+,376,16130170,2345406,2346536
2346536..2346790,+,84,16130171,2346536,2346790
2346844..2347494,-,216,16130172,2346844,2347494
2347957..2349033,-,358,16130174,2347957,2349033
2349038..2350396,-,452,16130175,2349038,2350396
2350669..2352297,+,542,16130176,2350669,2352297
2352287..2353546,+,419,16130177,2352287,2353546
2353543..2354733,+,396,16130178,2353543,2354733
2354926..2355825,+,299,16130179,2354926,2355825
2355838..2356023,+,61,145698287,2355838,2356023
2356064..2356867,-,267,16130180,2356064,2356867
2356885..2358174,-,429,90111406,2356885,2358174
2358231..2359436,-,401,226524733,2358231,2359436
2359451..2360233,-,260,16130183,2359451,2360233
2360453..2361655,-,400,16130184,2360453,2361655
2361755..2362297,-,180,90111407,2361755,2362297
2362576..2363001,+,141,16130186,2362576,2363001
2363040..2363642,-,200,16130187,2363040,2363642
2363950..2365089,+,379,145698288,2363950,2365089
2365093..2366061,+,322,16130189,2365093,2366061
2366061..2368043,+,660,16130190,2366061,2368043
2368040..2368930,+,296,16130191,2368040,2368930
2368930..2370582,+,550,16130192,2368930,2370582
2370579..2370914,+,111,94541119,2370579,2370914
2370914..2371300,+,128,90111409,2370914,2371300
2371294..2371560,-,88,90111410,2371294,2371560
2371670..2373025,-,451,16130195,2371670,2373025
2373022..2373984,-,320,16130196,2373022,2373984
2373984..2374841,-,285,16130197,2373984,2374841
2374856..2375614,-,252,16130198,2374856,2375614
2375611..2377281,-,556,16130199,2375611,2377281
2377370..2378665,-,431,90111411,2377370,2378665
2378744..2379049,-,101,16130201,2378744,2379049
2379104..2379565,-,153,16130202,2379104,2379565
2379630..2380547,+,305,90111412,2379630,2380547
2380735..2381946,+,403,16130204,2380735,2381946
2382017..2383744,-,575,16130205,2382017,2383744
2383882..2384853,+,323,90111413,2383882,2384853
2384956..2385459,+,167,16130207,2384956,2385459
2385732..2386448,-,238,16130208,2385732,2386448
2386657..2387079,+,140,226524734,2386657,2387079
2387138..2387986,+,282,345452721,2387138,2387986
2388070..2389527,-,485,145698289,2388070,2389527
2389534..2391063,-,509,16130212,2389534,2391063
2391227..2393068,-,613,16130213,2391227,2393068
2393065..2393367,-,100,16130214,2393065,2393367
2393364..2393918,-,184,16130215,2393364,2393918
2393930..2394472,-,180,16130216,2393930,2394472
2394487..2395464,-,325,16130217,2394487,2395464
2395461..2398187,-,908,145698290,2395461,2398187
2398240..2399577,-,445,16130219,2398240,2399577
2399574..2400074,-,166,16130220,2399574,2400074
2400077..2401867,-,596,145698291,2400077,2401867
2401973..2402635,-,220,16130222,2401973,2402635
2402651..2403094,-,147,49176207,2402651,2403094
2403725..2404663,-,312,16130224,2403725,2404663
2405583..2406800,+,405,16130225,2405583,2406800
2406884..2407483,+,199,16130226,2406884,2407483
2407542..2409374,-,610,16130227,2407542,2409374
2409461..2410111,-,216,90111414,2409461,2410111
2410122..2410616,-,164,90111415,2410122,2410616
2410699..2411154,-,151,16130230,2410699,2411154
2411492..2412694,+,400,16130231,2411492,2412694
2412769..2414913,+,714,16130232,2412769,2414913
2415103..2416623,+,506,90111416,2415103,2416623
2416656..2417198,-,180,16130234,2416656,2417198
2417256..2417810,-,184,49176208,2417256,2417810
2417863..2418507,-,214,16130236,2417863,2418507
2418643..2419290,+,215,16130237,2418643,2419290
2419347..2419709,+,120,16130238,2419347,2419709
2419730..2420623,+,297,16130239,2419730,2420623
2420671..2421561,-,296,16130240,2420671,2421561
2421758..2422531,-,257,16130241,2421758,2422531
2422539..2423255,-,238,16130242,2422539,2423255
2423252..2423938,-,228,16130243,2423252,2423938
2424028..2424810,-,260,16130244,2424028,2424810
2425031..2425813,-,260,16130245,2425031,2425813
2426079..2426648,-,189,16130246,2426079,2426648
2426743..2428260,-,505,16130247,2426743,2428260
2428297..2428785,-,162,16130248,2428297,2428785
2429044..2429706,-,220,90111417,2429044,2429706
2429696..2430964,-,422,16130250,2429696,2430964
2431034..2431948,-,304,16130251,2431034,2431948
2432104..2432763,-,219,16130252,2432104,2432763
2432846..2433658,-,270,16130253,2432846,2433658
2433658..2434671,-,337,16130254,2433658,2434671
2434737..2435873,-,378,16130255,2434737,2435873
2435972..2436967,+,331,16130256,2435972,2436967
2436964..2438142,-,392,16130257,2436964,2438142
2438407..2439627,-,406,16130258,2438407,2439627
2439786..2441792,+,668,90111418,2439786,2441792
2441913..2442191,-,92,16130260,2441913,2442191
2442225..2442773,-,182,16130261,2442225,2442773
2442773..2443582,-,269,16130262,2442773,2443582
2443582..2444406,-,274,16130263,2443582,2444406
2444410..2445495,-,361,16130264,2444410,2445495
2445530..2446462,-,310,90111419,2445530,2446462
2446628..2447179,+,183,16130266,2446628,2447179
2447250..2448071,-,273,90111420,2447250,2448071
2448073..2448612,-,179,16130268,2448073,2448612
2448609..2449097,-,162,16130269,2448609,2449097
2449094..2449606,-,170,16130270,2449094,2449606
2449606..2450358,-,250,16130271,2449606,2450358
2453105..2453668,-,187,16130272,2453105,2453668
2454349..2454834,-,161,16130273,2454349,2454834
2455037..2457181,-,714,16130274,2455037,2457181
2457181..2458491,-,436,16130275,2457181,2458491
2458672..2458956,-,94,90111421,2458672,2458956
2459328..2460668,+,446,145698292,2459328,2460668
2461034..2462092,+,352,16130278,2461034,2462092
2462274..2463029,-,251,16130279,2462274,2463029
2463323..2464255,+,310,16130280,2463323,2464255
2464567..2465724,+,385,16130281,2464567,2465724
2465877..2466239,+,120,16130282,2465877,2466239
2466236..2467156,+,306,16130283,2466236,2467156
2467153..2468484,+,443,16130284,2467153,2468484
2469099..2469539,-,146,16130286,2469099,2469539
2470409..2470903,-,164,16130289,2470409,2470903
2471626..2471988,+,120,145698293,2471626,2471988
2472054..2472878,+,274,16130292,2472054,2472878
2473006..2473542,+,178,90111424,2473006,2473542
2473533..2473895,+,120,16130294,2473533,2473895
2473895..2474200,+,101,16130295,2473895,2474200
2474332..2474532,+,66,94541120,2474332,2474532
2474716..2475651,-,311,16130296,2474716,2475651
2475869..2477206,+,445,16130297,2475869,2477206
2477224..2478552,+,442,16130298,2477224,2478552
2478660..2480198,-,512,16130299,2478660,2480198
2480198..2481361,-,387,16130300,2480198,2481361
2481777..2482391,+,204,16130301,2481777,2482391
2482396..2485989,+,1197,16130302,2482396,2485989
2486045..2487190,-,381,162135906,2486045,2487190
2487264..2488208,-,314,16130304,2487264,2488208
2488278..2489972,-,564,16130305,2488278,2489972
2490026..2491276,-,416,16130306,2490026,2491276
2491789..2492424,-,211,16130307,2491789,2492424
2492720..2492995,+,91,16130308,2492720,2492995
2493072..2493314,-,80,16130309,2493072,2493314
2493667..2494587,+,306,90111426,2493667,2494587
2494943..2495014,+,23,226524735,2494943,2495014
2495079..2496317,-,412,16130311,2495079,2496317
2496693..2498390,+,565,16130312,2496693,2498390
2498405..2499139,+,244,16130313,2498405,2499139
2499152..2500009,+,285,16130314,2499152,2500009
2500012..2502507,-,831,16130315,2500012,2502507
2502532..2503569,-,345,16130316,2502532,2503569
2503569..2504654,-,361,16130317,2503569,2504654
2504669..2505916,-,415,16130318,2504669,2505916
2505938..2506264,-,108,16130319,2505938,2506264
2506483..2507448,-,321,16130320,2506483,2507448
2507652..2508908,+,418,16130321,2507652,2508908
2509023..2509349,+,108,16130322,2509023,2509349
2509490..2510728,-,412,16130324,2509490,2510728
2511064..2512266,+,400,16130325,2511064,2512266
2512353..2513465,+,370,90111427,2512353,2513465
2513665..2515854,-,729,90111428,2513665,2515854
2516489..2516833,+,114,90111429,2516489,2516833
2516835..2517227,+,130,226524736,2516835,2517227
2517279..2518694,-,471,16130330,2517279,2518694
2519615..2520499,-,294,16130331,2519615,2520499
2520751..2522007,-,418,16130332,2520751,2522007
2522067..2522900,-,277,16130333,2522067,2522900
2523149..2523913,+,254,16130334,2523149,2523913
2523952..2524878,-,308,16130335,2523952,2524878
2524968..2525966,+,332,16130336,2524968,2525966
2525963..2526181,-,72,94541121,2525963,2526181
2526183..2528198,-,671,16130337,2526183,2528198
2528269..2529255,-,328,16130338,2528269,2529255
2529485..2530246,+,253,16130339,2529485,2530246
2530431..2531402,+,323,16130340,2530431,2531402
2531786..2532043,+,85,16130341,2531786,2532043
2532088..2533815,+,575,16130342,2532088,2533815
2533856..2534365,+,169,16130343,2533856,2534365
2534408..2535259,-,283,16130344,2534408,2535259
2535364..2535738,+,124,16130345,2535364,2535738
2535771..2536505,+,244,16130346,2535771,2536505
2536694..2537605,-,303,16130347,2536694,2537605
2537739..2538836,-,365,16130348,2537739,2538836
2538826..2539701,-,291,90111430,2538826,2539701
2539701..2540534,-,277,16130349,2539701,2540534
2540534..2541550,-,338,16130350,2540534,2541550
2541854..2542645,-,263,90111431,2541854,2542645
2542774..2543631,-,285,16130352,2542774,2543631
2543795..2544691,+,298,16130353,2543795,2544691
2544695..2546119,+,474,16130354,2544695,2546119
2546124..2547428,+,434,90111432,2546124,2547428
2547668..2548567,-,299,90111433,2547668,2548567
2548663..2549238,-,191,16130357,2548663,2549238
2549299..2549748,-,149,90111434,2549299,2549748
2549735..2550160,-,141,90111435,2549735,2550160
2550374..2551243,+,289,16130360,2550374,2551243
2551247..2552146,+,299,16130361,2551247,2552146
2552152..2553204,-,350,16130362,2552152,2553204
2553250..2553750,-,166,90111436,2553250,2553750
2553763..2554422,-,219,16130364,2553763,2554422
2554432..2555319,-,295,16130365,2554432,2555319
2555340..2556701,-,453,90111437,2555340,2556701
2556880..2558088,+,402,145698295,2556880,2558088
2558279..2558920,+,213,16130368,2558279,2558920
2559390..2559635,+,81,16130369,2559390,2559635
2559647..2560015,+,122,145698296,2559647,2560015
2560133..2560549,+,138,16130371,2560133,2560549
2560546..2561139,+,197,16130372,2560546,2561139
2561614..2561991,+,125,145698297,2561614,2561991
2562002..2562394,+,130,16130374,2562002,2562394
2562545..2563354,+,269,145698298,2562545,2563354
2563503..2564906,-,467,16130376,2563503,2564906
2564903..2566129,-,408,16130377,2564903,2566129
2566346..2567533,-,395,90111438,2566346,2567533
2567523..2568359,-,278,16130379,2567523,2568359
2568370..2569773,-,467,16130380,2568370,2569773
2569785..2570072,-,95,16130381,2569785,2570072
2570179..2570472,-,97,90111439,2570179,2570472
2570511..2571527,-,338,16130383,2570511,2571527
2571524..2572327,-,267,16130384,2571524,2572327
2572324..2573025,-,233,16130385,2572324,2573025
2573000..2573479,-,159,16130386,2573000,2573479
2573492..2573827,-,111,90111440,2573492,2573827
2574120..2576399,-,759,16130388,2574120,2576399
2576688..2577638,+,316,16130389,2576688,2577638
2577658..2579661,+,667,16130390,2577658,2579661
2579756..2580799,-,347,16130391,2579756,2580799
2580925..2581500,-,191,16130392,2580925,2581500
2581568..2583547,-,659,16130393,2581568,2583547
2583753..2585453,+,566,16130394,2583753,2585453
2585617..2588730,+,1037,16130395,2585617,2588730
2588829..2588888,-,19,145698299,2588829,2588888
2589269..2589625,+,118,16130396,2589269,2589625
2589629..2590756,+,375,16130397,2589629,2590756
2590784..2590984,+,66,94541122,2590784,2590984
2591094..2591792,-,232,90111441,2591094,2591792
2591866..2593881,-,671,16130399,2591866,2593881
2593896..2594759,-,287,16130400,2593896,2594759
2594927..2595640,-,237,16130401,2594927,2595640
2595853..2596887,-,344,90111442,2595853,2596887
2596904..2597782,-,292,16130403,2596904,2597782
2597928..2598500,+,190,90111443,2597928,2598500
2598500..2598970,+,156,16130405,2598500,2598970
2599223..2599840,+,205,90111444,2599223,2599840
2599840..2601858,+,672,16130407,2599840,2601858
2601869..2602816,+,315,90111445,2601869,2602816
2602833..2604272,+,479,16130409,2602833,2604272
2604284..2604934,+,216,16130410,2604284,2604934
2604939..2606519,+,526,16130411,2604939,2606519
2606509..2608176,+,555,16130412,2606509,2608176
2608186..2608731,+,181,16130413,2608186,2608731
2608728..2609486,+,252,16130414,2608728,2609486
2609479..2609892,+,137,90111446,2609479,2609892
2609922..2611934,+,670,90111447,2609922,2611934
2611956..2612804,+,282,16130417,2611956,2612804
2612842..2613903,-,353,16130418,2612842,2613903
2614116..2615579,+,487,16130419,2614116,2615579
2615600..2615959,+,119,16130420,2615600,2615959
2616097..2616798,-,233,226524737,2616097,2616798
2616893..2618182,-,429,16130422,2616893,2618182
2618268..2618894,-,208,90111448,2618268,2618894
2619219..2620256,+,345,16130424,2619219,2620256
2620256..2620894,+,212,16130425,2620256,2620894
2621066..2623132,+,688,16130426,2621066,2623132
2623137..2624678,+,513,16130427,2623137,2624678
2624717..2626960,-,747,16130428,2624717,2626960
2627312..2627503,+,63,16130429,2627312,2627503
2627814..2628332,+,172,16130430,2627814,2628332
2628348..2628887,+,179,16130431,2628348,2628887
2628980..2630557,-,525,16130432,2628980,2630557
2630626..2632092,-,488,16130433,2630626,2632092
2632254..2633624,+,456,16130434,2632254,2633624
2633621..2633836,-,71,90111449,2633621,2633836
2633906..2635378,-,490,90111450,2633906,2635378
2635496..2636674,-,392,16130437,2635496,2636674
2636685..2637305,-,206,16130438,2636685,2637305
2637323..2638597,-,424,16130439,2637323,2638597
2638708..2639826,-,372,16130440,2638708,2639826
2639853..2640866,-,337,16130441,2639853,2640866
2641151..2642305,-,384,16130442,2641151,2642305
2642455..2642886,-,143,16130443,2642455,2642886
2643035..2645347,-,770,16130444,2643035,2645347
2645348..2650309,-,1653,16130445,2645348,2650309
2650516..2651361,+,281,90111451,2650516,2651361
2652179..2652955,-,258,90111452,2652179,2652955
2653097..2654380,-,427,90111453,2653097,2654380
2654558..2654758,-,66,16130449,2654558,2654758
2654770..2655105,-,111,16130450,2654770,2655105
2655107..2656957,-,616,16130451,2655107,2656957
2656974..2657489,-,171,16130452,2656974,2657489
2657585..2657908,-,107,16130453,2657585,2657908
2657925..2658311,-,128,16130454,2657925,2658311
2658339..2659553,-,404,49176235,2658339,2659553
2659665..2660153,-,162,16130456,2659665,2660153
2660605..2661345,-,246,16130457,2660605,2661345
2661464..2662267,+,267,16130458,2661464,2662267
2662412..2663266,+,284,226524738,2662412,2663266
2663457..2664737,+,426,90111454,2663457,2664737
2664729..2665868,-,379,16130461,2664729,2665868
2666028..2666918,-,296,16130462,2666028,2666918
2667054..2668415,+,453,16130463,2667054,2668415
2668412..2668930,+,172,16130464,2668412,2668930
2668930..2669250,+,106,16130465,2668930,2669250
2669247..2670059,+,270,16130466,2669247,2670059
2670069..2671271,+,400,16130467,2670069,2671271
2671368..2671790,+,140,145698300,2671368,2671790
2671838..2672710,-,290,16130469,2671838,2672710
2672722..2673783,-,353,90111455,2672722,2673783
2673849..2674847,-,332,16130471,2673849,2674847
2674872..2676383,-,503,16130472,2674872,2676383
2676406..2677389,-,327,16130473,2676406,2677389
2677486..2680767,-,1093,162135907,2677486,2680767
2680885..2682078,+,397,90111457,2680885,2682078
2682276..2683529,-,417,16130476,2682276,2683529
2683857..2685047,+,396,16130477,2683857,2685047
2685092..2685430,-,112,16130478,2685092,2685430
2685491..2686825,-,444,16130479,2685491,2686825
2686815..2687528,-,237,16130480,2686815,2687528
2687693..2689120,-,475,90111458,2687693,2689120
2689678..2693565,-,1295,49176239,2689678,2693565
2693823..2695379,+,518,171701683,2693823,2695379
2695376..2695879,-,167,145698301,2695376,2695879
2695937..2696572,-,211,90111459,2695937,2696572
2696781..2697629,+,282,90111460,2696781,2697629
2697685..2697945,+,86,16130487,2697685,2697945
2698139..2698219,-,26,226524739,2698139,2698219
2698640..2699020,-,126,16130488,2698640,2699020
2699020..2699751,-,243,16130489,2699020,2699751
2699763..2700491,-,242,16130490,2699763,2700491
2700503..2701408,-,301,16130491,2700503,2701408
2701405..2702085,-,226,16130492,2701405,2702085
2702357..2703331,-,324,16130493,2702357,2703331
2703347..2705146,-,599,16130494,2703347,2705146
2705344..2705823,-,159,16130495,2705344,2705823
2705820..2706776,-,318,16130496,2705820,2706776
2706776..2707426,-,216,16130497,2706776,2707426
2707459..2708034,-,191,16130498,2707459,2708034
2708442..2710064,+,540,16130499,2708442,2710064
2710049..2710786,-,245,90111461,2710049,2710786
2710918..2712252,+,444,16130501,2710918,2712252
2712461..2713342,-,293,90111462,2712461,2713342
2713445..2714032,+,195,16130503,2713445,2714032
2714088..2714471,-,127,16130504,2714088,2714471
2714776..2715465,+,229,16130505,2714776,2715465
2715513..2716550,-,345,16130506,2715513,2716550
2716757..2717176,+,139,16130507,2716757,2717176
2717245..2717943,+,232,90111463,2717245,2717943
2717975..2720635,+,886,16130509,2717975,2720635
2720749..2722104,+,451,90111464,2720749,2722104
2722150..2722473,+,107,145698302,2722150,2722473
2722470..2723768,-,432,16130512,2722470,2723768
2729622..2732195,-,857,16130513,2729622,2732195
2732325..2733056,-,243,16130514,2732325,2733056
2733053..2734033,-,326,16130515,2733053,2734033
2734168..2734905,+,245,16130516,2734168,2734905
2735176..2735517,+,113,16130518,2735176,2735517
2735621..2735668,+,15,16130519,2735621,2735668
2735767..2736927,+,386,16130520,2735767,2736927
2736970..2738091,-,373,16130521,2736970,2738091
2738102..2739172,-,356,16130522,2738102,2739172
2739382..2739747,+,121,90111465,2739382,2739747
2739897..2740415,+,172,16130524,2739897,2740415
2740405..2741631,+,408,16130525,2740405,2741631
2741647..2742129,+,160,16130526,2741647,2742129
2742205..2742552,-,115,16130527,2742205,2742552
2742594..2743361,-,255,16130528,2742594,2743361
2743392..2743940,-,182,90111466,2743392,2743940
2743959..2744207,-,82,16130530,2743959,2744207
2744456..2745817,-,453,16130531,2744456,2745817
2745984..2746775,+,263,145698303,2745984,2746775
2746796..2748082,+,428,145698304,2746796,2748082
2748137..2748730,-,197,16130533,2748137,2748730
2748853..2749731,+,292,16130534,2748853,2749731
2749817..2751478,+,553,49176247,2749817,2751478
2751627..2751968,+,113,90111468,2751627,2751968
2752030..2752320,-,96,90111469,2752030,2752320
2752310..2752786,-,158,16130538,2752310,2752786
2752918..2753400,+,160,16130539,2752918,2753400
2754181..2755422,+,413,16130540,2754181,2755422
2755666..2756622,-,318,16130541,2755666,2756622
2756666..2756878,+,70,16130542,2756666,2756878
2757007..2758416,+,469,16130543,2757007,2758416
2758569..2759195,+,208,16130544,2758569,2759195
2759373..2761562,-,729,16130545,2759373,2761562
2761559..2763175,-,538,16130546,2761559,2763175
2763535..2763798,-,87,16130547,2763535,2763798
2763940..2765013,+,357,16130548,2763940,2765013
2765006..2765377,+,123,90111470,2765006,2765377
2765732..2766595,+,287,49176249,2765732,2766595
2766687..2767508,+,273,16130551,2766687,2767508
2767725..2768426,+,233,16130552,2767725,2768426
2768467..2768703,+,78,90111471,2768467,2768703
2768703..2769146,+,147,90111472,2768703,2769146
2769170..2769637,+,155,16130554,2769170,2769637
2771340..2773043,+,567,16130557,2771340,2773043
2773941..2774399,+,152,16130558,2773941,2774399
2774408..2774890,+,160,16130559,2774408,2774890
2774899..2775099,+,66,94541123,2774899,2775099
2775137..2775454,+,105,16130560,2775137,2775454
2775475..2775804,+,109,16130561,2775475,2775804
2776168..2780748,-,1526,90111474,2776168,2780748
2787007..2787984,+,325,90111476,2787007,2787984
2788004..2789272,+,422,90111477,2788004,2789272
2789295..2790743,+,482,16130575,2789295,2790743
2790757..2792037,+,426,16130576,2790757,2792037
2792275..2793675,+,466,16130577,2792275,2793675
2793696..2794358,+,220,90111478,2793696,2794358
2794359..2794808,-,149,16130579,2794359,2794808
2794892..2795050,-,52,16130580,2794892,2795050
2795233..2795532,+,99,16130581,2795233,2795532
2795542..2796066,+,174,16130582,2795542,2796066
2796113..2796517,-,134,16130583,2796113,2796517
2797186..2797635,+,149,16130584,2797186,2797635
2797672..2798016,-,114,16130585,2797672,2798016
2798156..2798497,+,113,49176257,2798156,2798497
2798745..2798990,+,81,16130587,2798745,2798990
2798987..2799397,+,136,16130588,2798987,2799397
2799370..2801514,+,714,16130589,2799370,2801514
2801524..2802483,+,319,16130590,2801524,2802483
2802837..2804039,+,400,16130591,2802837,2804039
2804032..2805096,+,354,16130592,2804032,2805096
2805154..2806146,+,330,16130593,2805154,2806146
2807639..2808376,+,245,16130594,2807639,2808376
2808366..2808701,+,111,16130595,2808366,2808701
2808792..2809322,+,176,16130596,2808792,2809322
2809449..2810621,+,390,16130597,2809449,2810621
2810638..2812176,+,512,16130598,2810638,2812176
2812240..2812755,-,171,16130599,2812240,2812755
2812905..2814461,-,518,16130600,2812905,2814461
2814534..2814962,-,142,16130601,2814534,2814962
2814959..2815525,-,188,16130602,2814959,2815525
2816983..2817168,-,61,16130603,2816983,2817168
2817403..2820033,-,876,16130604,2817403,2820033
2820161..2820661,-,166,16130605,2820161,2820661
2820730..2821791,-,353,16130606,2820730,2821791
2821871..2822368,-,165,16130607,2821871,2822368
2822513..2823598,-,361,16130608,2822513,2823598
2823854..2824417,+,187,49176260,2823854,2824417
2824414..2825373,+,319,49176261,2824414,2825373
2825384..2825755,+,123,16130611,2825384,2825755
2825759..2826538,+,259,16130612,2825759,2826538
2826643..2827002,+,119,16130613,2826643,2827002
2827069..2827842,+,257,16130614,2827069,2827842
2827835..2828800,+,321,90111480,2827835,2828800
2828797..2830311,-,504,90111481,2828797,2830311
2830498..2831937,+,479,16130617,2830498,2831937
2831934..2833067,+,377,16130618,2831934,2833067
2833195..2835447,-,750,16130619,2833195,2835447
2835600..2836127,-,175,16130620,2835600,2836127
2836276..2837286,-,336,345452722,2836276,2837286
2837546..2839003,+,485,49176263,2837546,2839003
2839012..2840436,+,474,16130623,2839012,2840436
2840595..2841065,-,156,16130624,2840595,2841065
2841058..2841468,-,136,16130625,2841058,2841468
2841465..2842232,-,255,16130626,2841465,2842232
2842232..2842774,-,180,16130627,2842232,2842774
2842784..2844493,-,569,16130628,2842784,2844493
2844511..2845434,-,307,16130629,2844511,2845434
2845437..2847263,-,608,16130630,2845437,2847263
2847260..2847871,-,203,16130631,2847260,2847871
2847996..2848457,-,153,16130632,2847996,2848457
2848669..2849019,+,116,16130633,2848669,2849019
2849023..2849895,+,290,16130634,2849023,2849895
2849886..2850158,+,90,16130635,2849886,2850158
2850158..2851279,+,373,16130636,2850158,2851279
2851276..2852286,+,336,226524740,2851276,2852286
2852360..2854438,+,692,16130638,2852360,2854438
2854475..2854828,-,117,16130639,2854475,2854828
2855115..2857676,+,853,16130640,2855115,2857676
2857782..2858438,+,218,16130641,2857782,2858438
2858489..2859256,-,255,226524741,2858489,2859256
2859452..2860360,+,302,16130643,2859452,2860360
2860357..2861523,+,388,16130644,2860357,2861523
2861615..2862253,+,212,16130645,2861615,2862253
2862258..2863034,+,258,16130646,2862258,2863034
2863123..2864487,+,454,16130647,2863123,2864487
2864581..2865573,-,330,16130648,2864581,2865573
2865636..2866775,-,379,16130649,2865636,2866775
2866915..2867541,-,208,16130650,2866915,2867541
2867535..2868296,-,253,16130651,2867535,2868296
2868277..2869326,-,349,16130652,2868277,2869326
2869323..2869802,-,159,16130653,2869323,2869802
2869802..2870512,-,236,16130654,2869802,2870512
2870531..2870842,-,103,16130655,2870531,2870842
2871036..2871359,-,107,16130656,2871036,2871359
2871409..2872014,-,201,16130657,2871409,2872014
2872014..2873441,-,475,16130658,2872014,2873441
2873443..2874351,-,302,16130659,2873443,2874351
2874603..2875640,+,345,16130660,2874603,2875640
2876591..2876875,-,94,90111482,2876591,2876875
2876877..2877794,-,305,16130662,2876877,2877794
2877810..2878409,-,199,16130663,2877810,2878409
2878396..2879070,-,224,90111483,2878396,2879070
2879073..2880164,-,363,16130665,2879073,2880164
2880177..2880659,-,160,16130666,2880177,2880659
2880652..2882160,-,502,16130667,2880652,2882160
2882575..2885241,-,888,16130668,2882575,2885241
2885600..2886334,-,244,16130669,2885600,2886334
2886409..2888121,-,570,16130670,2886409,2888121
2888121..2889920,-,599,16130671,2888121,2889920
2890236..2890601,+,121,16130672,2890236,2890601
2890679..2891950,+,423,90111484,2890679,2891950
2891941..2892201,+,86,90111485,2891941,2892201
2892218..2892793,+,191,16130675,2892218,2892793
2892941..2893801,-,286,90111486,2892941,2893801
2893798..2894577,-,259,90111487,2893798,2894577
2894555..2895892,-,445,90111488,2894555,2895892
2895986..2897440,-,484,49176267,2895986,2897440
2897510..2898295,-,261,90111489,2897510,2898295
2898614..2899891,+,425,16130682,2898614,2899891
2899918..2901396,+,492,16130683,2899918,2901396
2902769..2903440,-,223,16130684,2902769,2903440
2903579..2903719,+,46,226524742,2903579,2903719
2903733..2904605,+,290,90111490,2903733,2904605
2904665..2905963,-,432,16130686,2904665,2905963
2906051..2907688,-,545,16130687,2906051,2907688
2907916..2908707,-,263,16130688,2907916,2908707
2908778..2909113,-,111,16130689,2908778,2909113
2909113..2909361,-,82,16130690,2909113,2909361
2909439..2911673,-,744,16130691,2909439,2911673
2911721..2913022,-,433,16130692,2911721,2913022
2913079..2915835,+,918,16130693,2913079,2915835
2916067..2917407,-,446,16130694,2916067,2917407
2917428..2918768,-,446,16130695,2917428,2918768
2918770..2920122,-,450,16130696,2918770,2920122
2920557..2921006,-,149,16130697,2920557,2921006
2921024..2921806,-,260,16130698,2921024,2921806
2921806..2922135,-,109,16130699,2921806,2922135
2922757..2923302,-,181,16130700,2922757,2923302
2923370..2924218,+,282,16130701,2923370,2924218
2924330..2925694,+,454,16130702,2924330,2925694
2926251..2927540,+,429,16130703,2926251,2927540
2927598..2928965,+,455,16130704,2927598,2928965
2929077..2929832,+,251,226524743,2929077,2929832
2929887..2931035,-,382,345452723,2929887,2931035
2931063..2931710,-,215,16130707,2931063,2931710
2932257..2933573,+,438,16130708,2932257,2933573
2933606..2935381,+,591,16130709,2933606,2935381
2935460..2936908,+,482,16130710,2935460,2936908
2936910..2937332,+,140,16130711,2936910,2937332
2937390..2938121,+,243,16130712,2937390,2938121
2938165..2939265,-,366,16130713,2938165,2939265
2939258..2939653,-,131,16130714,2939258,2939653
2939672..2940589,-,305,16130715,2939672,2940589
2940940..2941167,-,75,90111491,2940940,2941167
2941359..2942564,+,401,16130717,2941359,2942564
2942564..2943007,+,147,16130718,2942564,2943007
2943058..2943864,-,268,16130719,2943058,2943864
2944103..2945200,-,365,16130720,2944103,2945200
2945779..2947032,-,417,90111492,2945779,2947032
2947264..2948595,+,443,16130722,2947264,2948595
