Location,Strand,Length,PID,start,end
1450136..1451335,-,399,384436545,1450136,1451335
1451689..1451979,+,96,384436546,1451689,1451979
1452047..1453471,+,474,384436547,1452047,1453471
1453719..1454525,+,268,384436548,1453719,1454525
1454570..1455940,-,456,384436549,1454570,1455940
1456030..1458747,-,905,384436550,1456030,1458747
1458946..1459383,-,145,384436551,1458946,1459383
1459632..1460918,-,428,384436552,1459632,1460918
1460953..1462062,-,369,384436553,1460953,1462062
1462272..1462631,+,119,384436554,1462272,1462631
1462625..1463119,+,164,384436555,1462625,1463119
1463143..1463676,-,177,384436556,1463143,1463676
1463771..1466083,-,770,384436557,1463771,1466083
1466970..1467776,+,268,384436558,1466970,1467776
1467830..1468618,-,262,384436559,1467830,1468618
1468664..1469164,-,166,384436560,1468664,1469164
1469427..1470152,+,241,384436561,1469427,1470152
1470231..1470836,+,201,384436562,1470231,1470836
1470966..1472765,+,599,384436563,1470966,1472765
1472791..1474269,+,492,384436564,1472791,1474269
1474372..1475535,+,387,384436565,1474372,1475535
1475662..1476474,+,270,384436566,1475662,1476474
1476464..1477708,-,414,384436567,1476464,1477708
1477805..1478599,+,264,384436568,1477805,1478599
1478767..1478994,-,75,384436569,1478767,1478994
1479280..1480200,-,306,384436570,1479280,1480200
1480197..1480979,-,260,384436571,1480197,1480979
1481078..1482070,-,330,384436572,1481078,1482070
1482214..1482420,+,68,384436573,1482214,1482420
1483029..1483355,-,108,384436574,1483029,1483355
1483376..1485082,-,568,384436575,1483376,1485082
1485505..1486227,+,240,384436576,1485505,1486227
1486262..1487212,-,316,384436577,1486262,1487212
1487660..1489243,+,527,384436578,1487660,1489243
1489500..1490180,-,226,384436579,1489500,1490180
1490451..1491503,-,350,384436580,1490451,1491503
1491842..1493518,+,558,384436581,1491842,1493518
1493575..1495647,+,690,384436582,1493575,1495647
1495676..1495933,+,85,384436583,1495676,1495933
1496123..1496695,+,190,384436584,1496123,1496695
1496927..1498039,+,370,384436585,1496927,1498039
1498116..1503365,-,1749,384436586,1498116,1503365
1503635..1505587,-,650,384436587,1503635,1505587
1505693..1506232,-,179,384436588,1505693,1506232
1506298..1506909,+,203,384436589,1506298,1506909
1506988..1507203,-,71,384436590,1506988,1507203
1507299..1508585,-,428,384436591,1507299,1508585
1508807..1509991,+,394,384436592,1508807,1509991
1510034..1510438,+,134,384436593,1510034,1510438
1510489..1510794,+,101,384436594,1510489,1510794
1510833..1511942,+,369,384436595,1510833,1511942
1512042..1512827,+,261,384436596,1512042,1512827
1512947..1514155,-,402,384436597,1512947,1514155
1514168..1514419,-,83,384436598,1514168,1514419
1514486..1515241,-,251,384436599,1514486,1515241
1515476..1515988,-,170,384436600,1515476,1515988
1516393..1517421,-,342,384436601,1516393,1517421
1517931..1518770,+,279,384436602,1517931,1518770
1518826..1519917,-,363,384436603,1518826,1519917
1520027..1521043,-,338,384436604,1520027,1521043
1521117..1521716,+,199,384436605,1521117,1521716
1521807..1522127,+,106,384436606,1521807,1522127
1522344..1522526,-,60,384436607,1522344,1522526
1522613..1522801,-,62,384436608,1522613,1522801
1523385..1523903,+,172,384436609,1523385,1523903
1524022..1524999,+,325,384436610,1524022,1524999
1525041..1525991,+,316,384436611,1525041,1525991
1525988..1527238,-,416,384436612,1525988,1527238
1527289..1530078,-,929,384436613,1527289,1530078
1530081..1531103,-,340,384436614,1530081,1531103
1531118..1531774,-,218,384436615,1531118,1531774
1531761..1533365,-,534,384436616,1531761,1533365
1533365..1534396,-,343,384436617,1533365,1534396
1534471..1534740,-,89,384436618,1534471,1534740
1534934..1536610,-,558,384436619,1534934,1536610
1536645..1537628,+,327,384436620,1536645,1537628
1537733..1537975,+,80,384436621,1537733,1537975
1537962..1538414,+,150,384436622,1537962,1538414
1538494..1539333,+,279,384436623,1538494,1539333
1539467..1541101,+,544,384436624,1539467,1541101
1541158..1541754,+,198,384436625,1541158,1541754
1541853..1542518,+,221,384436626,1541853,1542518
1542574..1543482,-,302,384436627,1542574,1543482
1543531..1545795,-,754,384436628,1543531,1545795
1545999..1547375,+,458,384436629,1545999,1547375
1547690..1549555,+,621,384436630,1547690,1549555
1549769..1551712,+,647,384436631,1549769,1551712
1552418..1552777,-,119,384436632,1552418,1552777
1552746..1553240,-,164,384436633,1552746,1553240
1553234..1553593,-,119,384436634,1553234,1553593
1553878..1554591,-,237,384436635,1553878,1554591
1554854..1555255,+,133,384436636,1554854,1555255
1555292..1556944,-,550,384436637,1555292,1556944
1557244..1557468,-,74,384436638,1557244,1557468
1557886..1558428,-,180,384436639,1557886,1558428
1558539..1558967,-,142,384436640,1558539,1558967
1559204..1560241,+,345,384436641,1559204,1560241
1560510..1560935,+,141,384436642,1560510,1560935
1560824..1561240,+,138,384436643,1560824,1561240
1561285..1561659,+,124,384436644,1561285,1561659
1561932..1565717,+,1261,384436645,1561932,1565717
1565807..1566907,+,366,384436646,1565807,1566907
1567134..1568240,+,368,384436647,1567134,1568240
1568405..1568836,+,143,384436648,1568405,1568836
1569026..1570540,+,504,384436649,1569026,1570540
1570548..1571432,+,294,384436650,1570548,1571432
1571666..1574518,+,950,384436651,1571666,1574518
1574741..1575409,-,222,384436652,1574741,1575409
1575582..1577369,+,595,384436653,1575582,1577369
1577542..1578060,-,172,384436654,1577542,1578060
1578441..1579355,-,304,384436655,1578441,1579355
1579403..1579618,-,71,384436656,1579403,1579618
1579749..1580627,-,292,384436657,1579749,1580627
1581023..1582015,+,330,384436658,1581023,1582015
1582066..1583316,-,416,384436659,1582066,1583316
1583430..1583900,-,156,384436660,1583430,1583900
1584026..1585837,-,603,384436661,1584026,1585837
1586048..1586644,+,198,384436662,1586048,1586644
1586716..1588191,-,491,384436663,1586716,1588191
1588201..1588878,-,225,384436664,1588201,1588878
1588951..1589199,-,82,384436665,1588951,1589199
1589313..1591181,+,622,384436666,1589313,1591181
1591735..1592817,+,360,384436667,1591735,1592817
1592936..1594105,+,389,384436668,1592936,1594105
1594102..1595436,+,444,384436669,1594102,1595436
1595612..1596658,+,348,384436670,1595612,1596658
1596753..1597745,+,330,384436671,1596753,1597745
1597789..1598355,-,188,384436672,1597789,1598355
1599476..1600600,+,374,384436673,1599476,1600600
1600686..1601018,+,110,384436674,1600686,1601018
1601299..1602222,-,307,384436675,1601299,1602222
1602254..1602976,-,240,384436676,1602254,1602976
1603110..1603280,+,56,384436677,1603110,1603280
1603680..1605104,+,474,384436678,1603680,1605104
1605178..1605462,+,94,384436679,1605178,1605462
1606170..1606769,+,199,384436680,1606170,1606769
1607049..1608137,+,362,384436681,1607049,1608137
1608356..1608622,+,88,384436682,1608356,1608622
1608643..1609566,+,307,384436683,1608643,1609566
1609544..1610281,+,245,384436684,1609544,1610281
1610391..1611446,+,351,384436685,1610391,1611446
1611614..1613218,+,534,384436686,1611614,1613218
1613389..1614465,+,358,384436687,1613389,1614465
1614686..1615345,+,219,384436688,1614686,1615345
1615721..1616236,+,171,384436689,1615721,1616236
1616193..1616630,-,145,384436690,1616193,1616630
1616623..1616913,-,96,384436691,1616623,1616913
1616944..1618422,-,492,384436692,1616944,1618422
1618854..1619039,+,61,384436693,1618854,1619039
1619093..1619356,+,87,384436694,1619093,1619356
1619790..1620698,+,302,384436695,1619790,1620698
1620795..1621910,+,371,384436696,1620795,1621910
1621947..1622465,-,172,384436697,1621947,1622465
1622540..1623388,-,282,384436698,1622540,1623388
1623445..1623912,-,155,384436699,1623445,1623912
1624108..1624449,+,113,384436700,1624108,1624449
1624439..1624912,+,157,384436701,1624439,1624912
1624982..1625341,+,119,384436702,1624982,1625341
1625335..1625829,+,164,384436703,1625335,1625829
1625798..1626835,+,345,384436704,1625798,1626835
1626856..1628424,+,522,384436705,1626856,1628424
1628421..1629251,+,276,384436706,1628421,1629251
1629277..1629822,+,181,384436707,1629277,1629822
1630082..1631347,+,421,384436708,1630082,1631347
1631355..1632191,+,278,384436709,1631355,1632191
1632239..1633231,+,330,384436710,1632239,1633231
1633228..1633875,+,215,384436711,1633228,1633875
1633889..1634566,+,225,384436712,1633889,1634566
1634563..1635519,+,318,384436713,1634563,1635519
1635522..1636271,+,249,384436714,1635522,1636271
1636293..1637087,+,264,384436715,1636293,1637087
1637198..1638064,+,288,384436716,1637198,1638064
1638761..1639336,+,191,384436717,1638761,1639336
1639603..1640055,+,150,384436718,1639603,1640055
1640095..1641024,-,309,384436719,1640095,1641024
1641105..1642088,-,327,384436720,1641105,1642088
1642319..1642417,-,32,384436721,1642319,1642417
1642499..1643584,+,361,384436722,1642499,1643584
1643722..1646907,+,1061,384436723,1643722,1646907
1647498..1648256,-,252,384436724,1647498,1648256
1648258..1648731,-,157,384436725,1648258,1648731
1648724..1649260,-,178,384436726,1648724,1649260
1649706..1651175,+,489,384436727,1649706,1651175
1651214..1652113,-,299,384436728,1651214,1652113
1652219..1653481,+,420,384436729,1652219,1653481
1653760..1653957,+,65,384436730,1653760,1653957
1654106..1654489,-,127,384436731,1654106,1654489
1654860..1657142,+,760,384436732,1654860,1657142
1657328..1658605,-,425,384436733,1657328,1658605
1658886..1659104,+,72,384436734,1658886,1659104
1659094..1659528,+,144,384436735,1659094,1659528
1659556..1660440,-,294,384436736,1659556,1660440
1660539..1661102,-,187,384436737,1660539,1661102
1661123..1662322,-,399,384436738,1661123,1662322
1662371..1663507,-,378,384436739,1662371,1663507
1663615..1665516,-,633,384436740,1663615,1665516
1665749..1667200,+,483,384436741,1665749,1667200
1667348..1667758,+,136,384436742,1667348,1667758
1667918..1669459,+,513,384436743,1667918,1669459
1669467..1670681,+,404,384436744,1669467,1670681
1670888..1672312,-,474,384436745,1670888,1672312
1672402..1672851,-,149,384436746,1672402,1672851
1672861..1673115,-,84,384436747,1672861,1673115
1673167..1673715,-,182,384436748,1673167,1673715
1673761..1674477,-,238,384436749,1673761,1674477
1674504..1675142,-,212,384436750,1674504,1675142
1675183..1676784,-,533,384436751,1675183,1676784
1676861..1677382,-,173,384436752,1676861,1677382
1678334..1678621,+,95,384436753,1678334,1678621
1679479..1680951,+,490,384436754,1679479,1680951
1680818..1681144,-,108,384436755,1680818,1681144
1681687..1682346,-,219,384436756,1681687,1682346
1682400..1683077,-,225,384436757,1682400,1683077
1683314..1683508,+,64,384436758,1683314,1683508
1683745..1684689,+,314,384436759,1683745,1684689
1684716..1686035,+,439,384436760,1684716,1686035
1686143..1686265,-,40,384436761,1686143,1686265
1686373..1686870,-,165,384436762,1686373,1686870
1687030..1688076,+,348,384436763,1687030,1688076
1688130..1688687,+,185,384436764,1688130,1688687
1688822..1689751,+,309,384436765,1688822,1689751
1689900..1690259,+,119,384436766,1689900,1690259
1690310..1691149,-,279,384436767,1690310,1691149
1691149..1691376,-,75,384436768,1691149,1691376
1691444..1692355,-,303,384436769,1691444,1692355
1692363..1693478,-,371,384436770,1692363,1693478
1693534..1694328,-,264,384436771,1693534,1694328
1694703..1695614,-,303,384436772,1694703,1695614
1695828..1696730,-,300,384436773,1695828,1696730
1696810..1697583,+,257,384436774,1696810,1697583
1697628..1698797,+,389,384436775,1697628,1698797
1698787..1699248,-,153,384436776,1698787,1699248
1699710..1699952,+,80,384436777,1699710,1699952
1700009..1700374,+,121,384436778,1700009,1700374
1700432..1700935,+,167,384436779,1700432,1700935
1701117..1701461,-,114,384436780,1701117,1701461
1701483..1702043,-,186,384436781,1701483,1702043
1702243..1702914,-,223,384436782,1702243,1702914
1703192..1704616,+,474,384436783,1703192,1704616
1704685..1706040,+,451,384436784,1704685,1706040
1706134..1707693,+,519,384436785,1706134,1707693
1707690..1707971,+,93,384436786,1707690,1707971
1708049..1709485,+,478,384436787,1708049,1709485
1709631..1709831,-,66,384436788,1709631,1709831
1709910..1710476,-,188,384436789,1709910,1710476
1710897..1711226,+,109,384436790,1710897,1711226
1711381..1712073,-,230,384436791,1711381,1712073
1712226..1715087,+,953,384436792,1712226,1715087
1715196..1715717,+,173,384436793,1715196,1715717
1715749..1717110,-,453,384436794,1715749,1717110
1717127..1717606,-,159,384436795,1717127,1717606
1717637..1718080,-,147,384436796,1717637,1718080
1718173..1718358,-,61,384436797,1718173,1718358
1718461..1719393,-,310,384436798,1718461,1719393
1719457..1719942,-,161,384436799,1719457,1719942
1720167..1720823,-,218,384436800,1720167,1720823
1720977..1721786,-,269,384436801,1720977,1721786
1722269..1723387,+,372,384436802,1722269,1723387
1723414..1723995,-,193,384436803,1723414,1723995
1724248..1724742,-,164,384436804,1724248,1724742
1724736..1725095,-,119,384436805,1724736,1725095
1725514..1726116,+,200,384436806,1725514,1726116
1726100..1726558,+,152,384436807,1726100,1726558
1726587..1727123,+,178,384436808,1726587,1727123
1727829..1728845,-,338,384436809,1727829,1728845
1728983..1730023,-,346,384436810,1728983,1730023
1730128..1731465,+,445,384436811,1730128,1731465
1731626..1733140,+,504,384436812,1731626,1733140
1733199..1736027,-,942,384436813,1733199,1736027
1736155..1736934,-,259,384436814,1736155,1736934
1737001..1737852,+,283,384436815,1737001,1737852
1737947..1738837,-,296,384436816,1737947,1738837
1739005..1739166,-,53,384436817,1739005,1739166
1739205..1739591,-,128,384436818,1739205,1739591
1739651..1741192,-,513,384436819,1739651,1741192
1741251..1742186,+,311,384436820,1741251,1742186
1742260..1743009,+,249,384436821,1742260,1743009
1743315..1744910,+,531,384436822,1743315,1744910
1745125..1746180,+,351,384436823,1745125,1746180
1746337..1747710,-,457,384436824,1746337,1747710
1747963..1749327,+,454,384436825,1747963,1749327
1749498..1749884,-,128,384436826,1749498,1749884
1750128..1750586,-,152,384436827,1750128,1750586
1750768..1751643,+,291,384436828,1750768,1751643
1751708..1753318,-,536,384436829,1751708,1753318
1753451..1753969,+,172,384436830,1753451,1753969
1754409..1754729,+,106,384436831,1754409,1754729
1754799..1755401,+,200,384436832,1754799,1755401
1755411..1756040,-,209,384436833,1755411,1756040
1756101..1756331,-,76,384436834,1756101,1756331
1756409..1757359,-,316,384436835,1756409,1757359
1757510..1758508,-,332,384436836,1757510,1758508
1758758..1761241,+,827,384436837,1758758,1761241
1761271..1761696,-,141,384436838,1761271,1761696
1762157..1762441,-,94,384436839,1762157,1762441
1762543..1763655,+,370,384436840,1762543,1763655
1763652..1765742,-,696,384436841,1763652,1765742
1766087..1767040,+,317,384436842,1766087,1767040
1767108..1767512,+,134,384436843,1767108,1767512
1767565..1769235,-,556,384436844,1767565,1769235
1769507..1770238,+,243,384436845,1769507,1770238
1770275..1771060,-,261,384436846,1770275,1771060
1771274..1772020,-,248,384436847,1771274,1772020
1772163..1774967,+,934,384436848,1772163,1774967
1774898..1775656,-,252,384436849,1774898,1775656
1775800..1776354,-,184,384436850,1775800,1776354
1776546..1778798,+,750,384436851,1776546,1778798
1778903..1779115,+,70,384436852,1778903,1779115
1779301..1779822,+,173,384436853,1779301,1779822
1780026..1780877,+,283,384436854,1780026,1780877
1780874..1782172,-,432,384436855,1780874,1782172
1782259..1782489,-,76,384436856,1782259,1782489
1782672..1783751,+,359,384436857,1782672,1783751
1783811..1784377,-,188,384436858,1783811,1784377
1784652..1787189,-,845,384436859,1784652,1787189
1787367..1788725,+,452,384436860,1787367,1788725
1789052..1790176,-,374,384436861,1789052,1790176
1790234..1791493,-,419,384436862,1790234,1791493
1791601..1792425,-,274,384436863,1791601,1792425
1792669..1793844,+,391,384436864,1792669,1793844
1793938..1794381,-,147,384436865,1793938,1794381
1794595..1796283,-,562,384436866,1794595,1796283
1796369..1797475,-,368,384436867,1796369,1797475
1797621..1798355,+,244,384436868,1797621,1798355
1798425..1799300,+,291,384436869,1798425,1799300
1799204..1800661,+,485,384436870,1799204,1800661
1800604..1801497,+,297,384436871,1800604,1801497
1801559..1802959,-,466,384436872,1801559,1802959
1803220..1803972,-,250,384436873,1803220,1803972
1804037..1805113,-,358,384436874,1804037,1805113
1805688..1806053,-,121,384436875,1805688,1806053
1806150..1807541,-,463,384436876,1806150,1807541
1807739..1809763,-,674,384436877,1807739,1809763
1809947..1810318,+,123,384436878,1809947,1810318
1810563..1812374,+,603,384436879,1810563,1812374
1812371..1813051,-,226,384436880,1812371,1813051
1813048..1814121,-,357,384436881,1813048,1814121
1814271..1815188,+,305,384436882,1814271,1815188
1815672..1817579,-,635,384436883,1815672,1817579
1817732..1818814,-,360,384436884,1817732,1818814
1819055..1819654,-,199,384436885,1819055,1819654
1819706..1820455,-,249,384436886,1819706,1820455
1820641..1820853,-,70,384436887,1820641,1820853
1820871..1821437,-,188,384436888,1820871,1821437
1821483..1821947,-,154,384436889,1821483,1821947
1822387..1822503,+,38,384436890,1822387,1822503
1822785..1823549,-,254,384436891,1822785,1823549
1823770..1824285,-,171,384436892,1823770,1824285
1824417..1825043,+,208,384436893,1824417,1825043
1825076..1825525,+,149,384436894,1825076,1825525
1825581..1825718,+,45,384436895,1825581,1825718
1825728..1826102,+,124,384436896,1825728,1826102
1826074..1826469,+,131,384436897,1826074,1826469
1826570..1827724,+,384,384436898,1826570,1827724
1827814..1828308,+,164,384436899,1827814,1828308
1828370..1829314,-,314,384436900,1828370,1829314
1829445..1830308,-,287,384436901,1829445,1830308
1830378..1830746,-,122,384436902,1830378,1830746
1831177..1831986,+,269,384436903,1831177,1831986
1831993..1832406,-,137,384436904,1831993,1832406
1832472..1833116,-,214,384436905,1832472,1833116
1833325..1834320,+,331,384436906,1833325,1834320
1834564..1835466,-,300,384436907,1834564,1835466
1835508..1836947,-,479,384436908,1835508,1836947
1837116..1838069,+,317,384436909,1837116,1838069
1838076..1839308,-,410,384436910,1838076,1839308
1839873..1841507,-,544,384436911,1839873,1841507
1841800..1842351,-,183,384436912,1841800,1842351
1842427..1843254,-,275,384436913,1842427,1843254
1843385..1844083,-,232,384436914,1843385,1844083
1844612..1845682,-,356,384436915,1844612,1845682
1845766..1847058,-,430,384436916,1845766,1847058
1847118..1847519,-,133,384436917,1847118,1847519
1847616..1849367,-,583,384436918,1847616,1849367
1849524..1852559,-,1011,384436919,1849524,1852559
1852919..1854799,+,626,384436920,1852919,1854799
1854887..1856734,-,615,384436921,1854887,1856734
1856864..1857421,+,185,384436922,1856864,1857421
1857426..1858607,+,393,384436923,1857426,1858607
1858633..1860189,+,518,384436924,1858633,1860189
1860286..1861866,+,526,384436925,1860286,1861866
1862064..1862804,+,246,384436926,1862064,1862804
1863056..1863820,+,254,384436927,1863056,1863820
1863850..1864290,+,146,384436928,1863850,1864290
1864475..1865578,+,367,384436929,1864475,1865578
1865660..1866514,+,284,384436930,1865660,1866514
1866554..1867381,+,275,384436931,1866554,1867381
1867462..1869819,+,785,384436932,1867462,1869819
1869828..1870652,-,274,384436933,1869828,1870652
1870672..1871406,-,244,384436934,1870672,1871406
1871473..1872465,+,330,384436935,1871473,1872465
1872515..1873663,-,382,384436936,1872515,1873663
1873946..1874308,+,120,384436937,1873946,1874308
1874380..1875126,+,248,384436938,1874380,1875126
1875119..1875658,+,179,384436939,1875119,1875658
1876025..1876384,+,119,384436940,1876025,1876384
1876399..1876872,+,157,384436941,1876399,1876872
1876916..1878499,-,527,384436942,1876916,1878499
1878800..1879516,-,238,384436943,1878800,1879516
1880734..1882128,+,464,384436944,1880734,1882128
1882146..1883390,-,414,384436945,1882146,1883390
1883556..1883744,+,62,384436946,1883556,1883744
1883953..1884963,+,336,384436947,1883953,1884963
1884970..1885554,+,194,384436948,1884970,1885554
1885976..1887079,-,367,384436949,1885976,1887079
1887215..1887595,-,126,384436950,1887215,1887595
1887595..1888557,-,320,384436951,1887595,1888557
1888689..1889291,-,200,384436952,1888689,1889291
1889278..1890936,-,552,384436953,1889278,1890936
1891295..1891642,-,115,384436954,1891295,1891642
1891735..1894242,+,835,384436955,1891735,1894242
1894337..1895416,-,359,384436956,1894337,1895416
1895686..1896330,-,214,384436957,1895686,1896330
1896387..1897229,+,280,384436958,1896387,1897229
1897254..1898057,-,267,384436959,1897254,1898057
1898517..1899965,+,482,384436960,1898517,1899965
1900202..1900696,-,164,384436961,1900202,1900696
1900690..1901049,-,119,384436962,1900690,1901049
1901254..1902741,-,495,384436963,1901254,1902741
1902842..1904794,-,650,384436964,1902842,1904794
1904987..1906561,-,524,384436965,1904987,1906561
1906581..1907438,-,285,384436966,1906581,1907438
1907621..1907968,+,115,384436967,1907621,1907968
1908007..1908912,+,301,384436968,1908007,1908912
1909316..1910311,+,331,384436969,1909316,1910311
1910387..1910602,-,71,384436970,1910387,1910602
1910713..1911573,-,286,384436971,1910713,1911573
1911593..1912930,-,445,384436972,1911593,1912930
1912930..1913469,-,179,384436973,1912930,1913469
1913635..1913952,-,105,384436974,1913635,1913952
1914091..1915290,-,399,384436975,1914091,1915290
1915350..1917425,-,691,384436976,1915350,1917425
1917632..1918102,-,156,384436977,1917632,1918102
1918253..1918633,-,126,384436978,1918253,1918633
1918730..1919365,-,211,384436979,1918730,1919365
1919477..1920736,+,419,384436980,1919477,1920736
1920941..1921555,+,204,384436981,1920941,1921555
1921608..1921904,-,98,384436982,1921608,1921904
1921987..1922289,-,100,384436983,1921987,1922289
1923068..1923667,+,199,384436984,1923068,1923667
1923816..1924760,+,314,384436985,1923816,1924760
1924847..1926517,+,556,384436986,1924847,1926517
1926542..1926838,-,98,384436987,1926542,1926838
1927140..1929443,+,767,384436988,1927140,1929443
1929956..1931128,+,390,384436989,1929956,1931128
1931171..1932235,+,354,384436990,1931171,1932235
1932285..1932671,-,128,384436991,1932285,1932671
1932671..1932877,-,68,384436992,1932671,1932877
1933124..1934347,-,407,384436993,1933124,1934347
1934729..1935886,+,385,384436994,1934729,1935886
1935903..1936214,+,103,384436995,1935903,1936214
1936291..1937127,+,278,384436996,1936291,1937127
1937246..1937599,+,117,384436997,1937246,1937599
1937802..1938311,+,169,384436998,1937802,1938311
1938682..1939323,-,213,384436999,1938682,1939323
1939366..1940904,-,512,384437000,1939366,1940904
1941051..1941518,-,155,384437001,1941051,1941518
1941740..1943131,+,463,384437002,1941740,1943131
1943162..1943338,+,58,384437003,1943162,1943338
1943403..1944191,+,262,384437004,1943403,1944191
1944335..1945996,-,553,384437005,1944335,1945996
1946142..1947641,-,499,384437006,1946142,1947641
1948430..1951087,+,885,384437007,1948430,1951087
1951140..1952627,+,495,384437008,1951140,1952627
1952608..1953432,+,274,384437009,1952608,1953432
1953538..1953888,+,116,384437010,1953538,1953888
1954038..1954379,+,113,384437011,1954038,1954379
1954507..1954998,+,163,384437012,1954507,1954998
1955077..1956303,+,408,384437013,1955077,1956303
1956575..1956949,+,124,384437014,1956575,1956949
1957057..1957320,+,87,384437015,1957057,1957320
1957399..1958142,+,247,384437016,1957399,1958142
1958253..1959896,-,547,384437017,1958253,1959896
1960256..1960417,+,53,384437018,1960256,1960417
1960442..1960693,+,83,384437019,1960442,1960693
1961183..1961362,+,59,384437020,1961183,1961362
1961522..1964341,-,939,384437021,1961522,1964341
1964302..1964766,-,154,384437022,1964302,1964766
1964963..1967935,-,990,384437023,1964963,1967935
1968285..1969247,+,320,384437024,1968285,1969247
1969398..1969805,+,135,384437025,1969398,1969805
1969769..1970785,-,338,384437026,1969769,1970785
1970971..1971366,+,131,384437027,1970971,1971366
1971426..1971878,+,150,384437028,1971426,1971878
1972428..1973582,-,384,384437029,1972428,1973582
1973873..1974298,+,141,384437030,1973873,1974298
1974392..1974691,-,99,384437031,1974392,1974691
1974836..1975537,+,233,384437032,1974836,1975537
1975616..1976782,-,388,384437033,1975616,1976782
1976948..1977856,-,302,384437034,1976948,1977856
1977961..1979010,-,349,384437035,1977961,1979010
1979182..1980288,-,368,384437036,1979182,1980288
1980866..1981090,+,74,384437037,1980866,1981090
1981125..1981988,+,287,384437038,1981125,1981988
1981964..1982749,+,261,384437039,1981964,1982749
1982799..1984475,+,558,384437040,1982799,1984475
1984691..1985689,+,332,384437041,1984691,1985689
1985917..1987059,+,380,384437042,1985917,1987059
1987202..1987654,+,150,384437043,1987202,1987654
1987651..1990083,-,810,384437044,1987651,1990083
1990367..1992091,+,574,384437045,1990367,1992091
1992194..1992862,-,222,384437046,1992194,1992862
1992964..1996068,-,1034,384437047,1992964,1996068
1996314..1996607,-,97,384437048,1996314,1996607
1996810..1997268,+,152,384437049,1996810,1997268
1997277..1998164,+,295,384437050,1997277,1998164
1998294..1999547,+,417,384437051,1998294,1999547
1999632..2001011,+,459,384437052,1999632,2001011
2001058..2001711,-,217,384437053,2001058,2001711
2001708..2003282,-,524,384437054,2001708,2003282
2003443..2004912,+,489,384437055,2003443,2004912
2004937..2005380,+,147,384437056,2004937,2005380
2005641..2006624,+,327,384437057,2005641,2006624
2006667..2007569,+,300,384437058,2006667,2007569
2007691..2008821,-,376,384437059,2007691,2008821
2009035..2010186,+,383,384437060,2009035,2010186
2010338..2010958,+,206,384437061,2010338,2010958
2011048..2011443,+,131,384437062,2011048,2011443
2011598..2012302,+,234,384437063,2011598,2012302
2012355..2013002,+,215,384437064,2012355,2013002
2012999..2013604,-,201,384437065,2012999,2013604
2013725..2015635,-,636,384437066,2013725,2015635
2015921..2016781,+,286,384437067,2015921,2016781
2016781..2017605,+,274,384437068,2016781,2017605
2017668..2018054,-,128,384437069,2017668,2018054
2018070..2019161,-,363,384437070,2018070,2019161
2019166..2019852,-,228,384437071,2019166,2019852
2020069..2020761,+,230,384437072,2020069,2020761
2020845..2021888,+,347,384437073,2020845,2021888
2022095..2022829,+,244,384437074,2022095,2022829
2023081..2023293,+,70,384437075,2023081,2023293
2023366..2023797,+,143,384437076,2023366,2023797
2023810..2024964,+,384,384437077,2023810,2024964
2025044..2025355,+,103,384437078,2025044,2025355
2025492..2026943,+,483,384437079,2025492,2026943
2026974..2027561,-,195,384437080,2026974,2027561
2027649..2029238,+,529,384437081,2027649,2029238
2029351..2029791,+,146,384437082,2029351,2029791
2029818..2031290,-,490,384437083,2029818,2031290
2031418..2031708,+,96,384437084,2031418,2031708
2031768..2032940,-,390,384437085,2031768,2032940
2033111..2033620,+,169,384437086,2033111,2033620
2033884..2034249,+,121,384437087,2033884,2034249
2034291..2035667,+,458,384437088,2034291,2035667
2035728..2037344,-,538,384437089,2035728,2037344
2037461..2037880,-,139,384437090,2037461,2037880
2037895..2038347,+,150,384437091,2037895,2038347
2038358..2038978,+,206,384437092,2038358,2038978
2039097..2040275,-,392,384437093,2039097,2040275
2040411..2040815,+,134,384437094,2040411,2040815
2040816..2041799,+,327,384437095,2040816,2041799
2041924..2042655,-,243,384437096,2041924,2042655
2042755..2043891,-,378,384437097,2042755,2043891
2043895..2045181,-,428,384437098,2043895,2045181
2045778..2046152,+,124,384437099,2045778,2046152
2046312..2046947,-,211,384437100,2046312,2046947
2046961..2047191,-,76,384437101,2046961,2047191
2047314..2048330,+,338,384437102,2047314,2048330
2048327..2048947,+,206,384437103,2048327,2048947
2049313..2049636,+,107,384437104,2049313,2049636
2049765..2050229,+,154,384437105,2049765,2050229
2050296..2052122,-,608,384437106,2050296,2052122
2052136..2053296,-,386,384437107,2052136,2053296
2053299..2056289,-,996,384437108,2053299,2056289
2056286..2059792,-,1168,384437109,2056286,2059792
2059918..2061438,-,506,384437110,2059918,2061438
2061722..2064340,+,872,384437111,2061722,2064340
2064326..2064625,-,99,384437112,2064326,2064625
2064818..2065816,-,332,384437113,2064818,2065816
2066339..2067580,+,413,384437114,2066339,2067580
2067672..2068511,-,279,384437115,2067672,2068511
2068836..2069708,+,290,384437116,2068836,2069708
2069792..2070199,+,135,384437117,2069792,2070199
2070196..2070891,+,231,384437118,2070196,2070891
2070925..2071704,+,259,384437119,2070925,2071704
2071978..2073420,+,480,384437120,2071978,2073420
2073511..2073774,+,87,384437121,2073511,2073774
2074198..2074788,+,196,384437122,2074198,2074788
2074785..2075324,-,179,384437123,2074785,2075324
2075364..2077157,-,597,384437124,2075364,2077157
2077183..2078937,-,584,384437125,2077183,2078937
2079702..2081537,+,611,384437126,2079702,2081537
